hour,day_of_week,lighting_factor,crowd_density,historical_incident_density,weather_factor,road_environment_factor,risk_score
8,3,0.25,0.9,0.9,0.3,0.4,47.4
8,3,0.5,0.2,0.9,0.3,0.4,54.0
8,3,0.5,0.45,0.9,0.3,0.4,49.5
8,3,0.5,0.7,0.9,0.3,0.4,45.0
8,3,0.5,0.9,0.9,0.3,0.4,41.4
8,3,0.75,0.2,0.9,0.3,0.4,48.0
8,3,0.75,0.45,0.9,0.3,0.4,43.5
8,3,0.75,0.7,0.9,0.3,0.4,39.0
8,3,0.75,0.9,0.9,0.3,0.4,35.4
8,3,0.9,0.2,0.9,0.3,0.4,44.4
8,3,0.9,0.45,0.9,0.3,0.4,39.900000000000006
8,3,0.9,0.7,0.9,0.3,0.4,35.4
8,3,0.9,0.9,0.9,0.3,0.4,31.799999999999997
8,4,0.25,0.2,0.4,0.0,0.0,40.4
8,4,0.25,0.45,0.4,0.0,0.0,35.9
8,4,0.25,0.7,0.4,0.0,0.0,31.4
8,4,0.25,0.9,0.4,0.0,0.0,27.8
8,4,0.5,0.2,0.4,0.0,0.0,34.4
8,4,0.5,0.45,0.4,0.0,0.0,29.9
8,4,0.5,0.7,0.4,0.0,0.0,25.4
8,4,0.5,0.9,0.4,0.0,0.0,21.799999999999997
8,4,0.75,0.2,0.4,0.0,0.0,28.4
8,4,0.75,0.45,0.4,0.0,0.0,23.9
8,4,0.75,0.7,0.4,0.0,0.0,19.4
8,4,0.75,0.9,0.4,0.0,0.0,15.8
8,4,0.9,0.2,0.4,0.0,0.0,24.8
8,4,0.9,0.45,0.4,0.0,0.0,20.3
8,4,0.9,0.7,0.4,0.0,0.0,15.8
8,4,0.9,0.9,0.4,0.0,0.0,12.2
8,5,0.25,0.2,0.9,0.1,0.1,52.99999999999999
8,5,0.25,0.45,0.9,0.1,0.1,48.49999999999999
8,5,0.25,0.7,0.9,0.1,0.1,43.99999999999999
8,5,0.25,0.9,0.9,0.1,0.1,40.39999999999999
8,5,0.5,0.2,0.9,0.1,0.1,46.99999999999999
8,5,0.5,0.45,0.9,0.1,0.1,42.49999999999999
8,5,0.5,0.7,0.9,0.1,0.1,37.99999999999999
8,5,0.5,0.9,0.9,0.1,0.1,34.39999999999999
8,5,0.75,0.2,0.9,0.1,0.1,40.99999999999999
8,5,0.75,0.45,0.9,0.1,0.1,36.49999999999999
8,5,0.75,0.7,0.9,0.1,0.1,32.0
8,5,0.75,0.9,0.9,0.1,0.1,28.400000000000002
8,5,0.9,0.2,0.9,0.1,0.1,37.39999999999999
8,5,0.9,0.45,0.9,0.1,0.1,32.9
8,5,0.9,0.7,0.9,0.1,0.1,28.400000000000002
8,5,0.9,0.9,0.9,0.1,0.1,24.8
8,6,0.25,0.2,0.4,0.2,0.2,45.6
8,6,0.25,0.45,0.4,0.2,0.2,41.1
8,6,0.25,0.7,0.4,0.2,0.2,36.6
8,6,0.25,0.9,0.4,0.2,0.2,33.0
8,6,0.5,0.2,0.4,0.2,0.2,39.6
8,6,0.5,0.45,0.4,0.2,0.2,35.1
8,6,0.5,0.7,0.4,0.2,0.2,30.6
8,6,0.5,0.9,0.4,0.2,0.2,27.0
8,6,0.75,0.2,0.4,0.2,0.2,33.6
8,6,0.75,0.45,0.4,0.2,0.2,29.1
8,6,0.75,0.7,0.4,0.2,0.2,24.6
8,6,0.75,0.9,0.4,0.2,0.2,21.000000000000004
8,6,0.9,0.2,0.4,0.2,0.2,30.000000000000004
8,6,0.9,0.45,0.4,0.2,0.2,25.500000000000004
8,6,0.9,0.7,0.4,0.2,0.2,21.000000000000004
8,6,0.9,0.9,0.4,0.2,0.2,17.4
9,0,0.25,0.2,0.7,0.1,0.3,52.599999999999994
9,0,0.25,0.45,0.7,0.1,0.3,48.099999999999994
9,0,0.25,0.7,0.7,0.1,0.3,43.599999999999994
9,0,0.25,0.9,0.7,0.1,0.3,39.99999999999999
9,0,0.5,0.2,0.7,0.1,0.3,46.599999999999994
9,0,0.5,0.45,0.7,0.1,0.3,42.099999999999994
9,0,0.5,0.7,0.7,0.1,0.3,37.599999999999994
9,0,0.5,0.9,0.7,0.1,0.3,34.0
9,0,0.75,0.2,0.7,0.1,0.3,40.599999999999994
9,0,0.75,0.45,0.7,0.1,0.3,36.1
9,0,0.75,0.7,0.7,0.1,0.3,31.599999999999998
9,0,0.75,0.9,0.7,0.1,0.3,28.0
9,0,0.9,0.2,0.7,0.1,0.3,37.0
9,0,0.9,0.45,0.7,0.1,0.3,32.5
9,0,0.9,0.7,0.7,0.1,0.3,28.0
9,0,0.9,0.9,0.7,0.1,0.3,24.4
9,1,0.25,0.2,0.2,0.2,0.4,45.2
9,1,0.25,0.45,0.2,0.2,0.4,40.7
9,1,0.25,0.7,0.2,0.2,0.4,36.2
9,1,0.25,0.9,0.2,0.2,0.4,32.6
9,1,0.5,0.2,0.2,0.2,0.4,39.2
9,1,0.5,0.45,0.2,0.2,0.4,34.7
9,1,0.5,0.7,0.2,0.2,0.4,30.2
9,1,0.5,0.9,0.2,0.2,0.4,26.599999999999998
9,1,0.75,0.2,0.2,0.2,0.4,33.2
9,1,0.75,0.45,0.2,0.2,0.4,28.7
9,1,0.75,0.7,0.2,0.2,0.4,24.2
9,1,0.75,0.9,0.2,0.2,0.4,20.6
9,1,0.9,0.2,0.2,0.2,0.4,29.6
9,1,0.9,0.45,0.2,0.2,0.4,25.1
9,1,0.9,0.7,0.2,0.2,0.4,20.6
9,1,0.9,0.9,0.2,0.2,0.4,17.0
9,2,0.25,0.2,0.7,0.3,0.0,48.8
9,2,0.25,0.45,0.7,0.3,0.0,44.3
9,2,0.25,0.7,0.7,0.3,0.0,39.8
9,2,0.25,0.9,0.7,0.3,0.0,36.199999999999996
9,2,0.5,0.2,0.7,0.3,0.0,42.8
9,2,0.5,0.45,0.7,0.3,0.0,38.3
9,2,0.5,0.7,0.7,0.3,0.0,33.8
9,2,0.5,0.9,0.7,0.3,0.0,30.199999999999996
9,2,0.75,0.2,0.7,0.3,0.0,36.8
9,2,0.75,0.45,0.7,0.3,0.0,32.3
9,2,0.75,0.7,0.7,0.3,0.0,27.799999999999997
9,2,0.75,0.9,0.7,0.3,0.0,24.2
9,2,0.9,0.2,0.7,0.3,0.0,33.2
9,2,0.9,0.45,0.7,0.3,0.0,28.7
9,2,0.9,0.7,0.7,0.3,0.0,24.2
9,2,0.9,0.9,0.7,0.3,0.0,20.599999999999998
9,3,0.25,0.2,0.2,0.0,0.1,38.199999999999996
9,3,0.25,0.45,0.2,0.0,0.1,33.699999999999996
9,3,0.25,0.7,0.2,0.0,0.1,29.2
9,3,0.25,0.9,0.2,0.0,0.1,25.6
9,3,0.5,0.2,0.2,0.0,0.1,32.199999999999996
9,3,0.5,0.45,0.2,0.0,0.1,27.7
9,3,0.5,0.7,0.2,0.0,0.1,23.2
9,3,0.5,0.9,0.2,0.0,0.1,19.599999999999998
9,3,0.75,0.2,0.2,0.0,0.1,26.2
9,3,0.75,0.45,0.2,0.0,0.1,21.7
9,3,0.75,0.7,0.2,0.0,0.1,17.2
9,3,0.75,0.9,0.2,0.0,0.1,13.600000000000001
9,3,0.9,0.2,0.2,0.0,0.1,22.6
9,3,0.9,0.45,0.2,0.0,0.1,18.1
9,3,0.9,0.7,0.2,0.0,0.1,13.600000000000001
9,3,0.9,0.9,0.2,0.0,0.1,10.0
9,4,0.25,0.2,0.7,0.1,0.2,50.8
9,4,0.25,0.45,0.7,0.1,0.2,46.3
9,4,0.25,0.7,0.7,0.1,0.2,41.8
9,4,0.25,0.9,0.7,0.1,0.2,38.199999999999996
9,4,0.5,0.2,0.7,0.1,0.2,44.8
9,4,0.5,0.45,0.7,0.1,0.2,40.3
9,4,0.5,0.7,0.7,0.1,0.2,35.8
9,4,0.5,0.9,0.7,0.1,0.2,32.199999999999996
9,4,0.75,0.2,0.7,0.1,0.2,38.8
9,4,0.75,0.45,0.7,0.1,0.2,34.3
9,4,0.75,0.7,0.7,0.1,0.2,29.8
9,4,0.75,0.9,0.7,0.1,0.2,26.200000000000003
9,4,0.9,0.2,0.7,0.1,0.2,35.2
9,4,0.9,0.45,0.7,0.1,0.2,30.700000000000003
9,4,0.9,0.7,0.7,0.1,0.2,26.200000000000003
9,4,0.9,0.9,0.7,0.1,0.2,22.6
9,5,0.25,0.2,0.2,0.2,0.3,43.4
9,5,0.25,0.45,0.2,0.2,0.3,38.9
9,5,0.25,0.7,0.2,0.2,0.3,34.4
9,5,0.25,0.9,0.2,0.2,0.3,30.8
9,5,0.5,0.2,0.2,0.2,0.3,37.4
9,5,0.5,0.45,0.2,0.2,0.3,32.9
9,5,0.5,0.7,0.2,0.2,0.3,28.4
9,5,0.5,0.9,0.2,0.2,0.3,24.799999999999997
9,5,0.75,0.2,0.2,0.2,0.3,31.4
9,5,0.75,0.45,0.2,0.2,0.3,26.9
9,5,0.75,0.7,0.2,0.2,0.3,22.4
9,5,0.75,0.9,0.2,0.2,0.3,18.8
9,5,0.9,0.2,0.2,0.2,0.3,27.8
9,5,0.9,0.45,0.2,0.2,0.3,23.3
9,5,0.9,0.7,0.2,0.2,0.3,18.8
9,5,0.9,0.9,0.2,0.2,0.3,15.2
9,6,0.25,0.2,0.7,0.3,0.4,56.0
9,6,0.25,0.45,0.7,0.3,0.4,51.5
9,6,0.25,0.7,0.7,0.3,0.4,47.0
9,6,0.25,0.9,0.7,0.3,0.4,43.4
9,6,0.5,0.2,0.7,0.3,0.4,50.0
9,6,0.5,0.45,0.7,0.3,0.4,45.5
9,6,0.5,0.7,0.7,0.3,0.4,41.0
9,6,0.5,0.9,0.7,0.3,0.4,37.4
9,6,0.75,0.2,0.7,0.3,0.4,44.0
9,6,0.75,0.45,0.7,0.3,0.4,39.5
9,6,0.75,0.7,0.7,0.3,0.4,35.0
9,6,0.75,0.9,0.7,0.3,0.4,31.4
9,6,0.9,0.2,0.7,0.3,0.4,40.400000000000006
9,6,0.9,0.45,0.7,0.3,0.4,35.9
9,6,0.9,0.7,0.7,0.3,0.4,31.4
9,6,0.9,0.9,0.7,0.3,0.4,27.799999999999997
10,0,0.25,0.2,0.0,0.2,0.0,34.0
10,0,0.25,0.45,0.0,0.2,0.0,29.5
10,0,0.25,0.7,0.0,0.2,0.0,25.0
10,0,0.25,0.9,0.0,0.2,0.0,21.400000000000002
10,0,0.5,0.2,0.0,0.2,0.0,28.0
10,0,0.5,0.45,0.0,0.2,0.0,23.5
10,0,0.5,0.7,0.0,0.2,0.0,19.0
10,0,0.5,0.9,0.0,0.2,0.0,15.399999999999999
10,0,0.75,0.2,0.0,0.2,0.0,22.0
10,0,0.75,0.45,0.0,0.2,0.0,17.5
10,0,0.75,0.7,0.0,0.2,0.0,13.0
10,0,0.75,0.9,0.0,0.2,0.0,9.4
10,0,0.9,0.2,0.0,0.2,0.0,18.400000000000002
10,0,0.9,0.45,0.0,0.2,0.0,13.9
10,0,0.9,0.7,0.0,0.2,0.0,9.4
10,0,0.9,0.9,0.0,0.2,0.0,5.799999999999999
10,1,0.25,0.2,0.5,0.3,0.1,46.599999999999994
10,1,0.25,0.45,0.5,0.3,0.1,42.099999999999994
10,1,0.25,0.7,0.5,0.3,0.1,37.599999999999994
10,1,0.25,0.9,0.5,0.3,0.1,34.0
10,1,0.5,0.2,0.5,0.3,0.1,40.599999999999994
10,1,0.5,0.45,0.5,0.3,0.1,36.099999999999994
10,1,0.5,0.7,0.5,0.3,0.1,31.599999999999998
10,1,0.5,0.9,0.5,0.3,0.1,27.999999999999996
10,1,0.75,0.2,0.5,0.3,0.1,34.599999999999994
10,1,0.75,0.45,0.5,0.3,0.1,30.099999999999998
10,1,0.75,0.7,0.5,0.3,0.1,25.599999999999998
10,1,0.75,0.9,0.5,0.3,0.1,22.0
10,1,0.9,0.2,0.5,0.3,0.1,31.0
10,1,0.9,0.45,0.5,0.3,0.1,26.5
10,1,0.9,0.7,0.5,0.3,0.1,22.0
10,1,0.9,0.9,0.5,0.3,0.1,18.4
10,2,0.25,0.2,0.0,0.0,0.2,36.0
10,2,0.25,0.45,0.0,0.0,0.2,31.5
10,2,0.25,0.7,0.0,0.0,0.2,27.0
10,2,0.25,0.9,0.0,0.0,0.2,23.400000000000002
10,2,0.5,0.2,0.0,0.0,0.2,30.0
10,2,0.5,0.45,0.0,0.0,0.2,25.5
10,2,0.5,0.7,0.0,0.0,0.2,21.0
10,2,0.5,0.9,0.0,0.0,0.2,17.4
10,2,0.75,0.2,0.0,0.0,0.2,24.0
10,2,0.75,0.45,0.0,0.0,0.2,19.5
10,2,0.75,0.7,0.0,0.0,0.2,15.0
10,2,0.75,0.9,0.0,0.0,0.2,11.4
10,2,0.9,0.2,0.0,0.0,0.2,20.400000000000002
10,2,0.9,0.45,0.0,0.0,0.2,15.9
10,2,0.9,0.7,0.0,0.0,0.2,11.4
10,2,0.9,0.9,0.0,0.0,0.2,7.799999999999999
10,3,0.25,0.2,0.5,0.1,0.3,48.599999999999994
10,3,0.25,0.45,0.5,0.1,0.3,44.099999999999994
10,3,0.25,0.7,0.5,0.1,0.3,39.599999999999994
10,3,0.25,0.9,0.5,0.1,0.3,36.0
10,3,0.5,0.2,0.5,0.1,0.3,42.599999999999994
10,3,0.5,0.45,0.5,0.1,0.3,38.099999999999994
10,3,0.5,0.7,0.5,0.1,0.3,33.6
10,3,0.5,0.9,0.5,0.1,0.3,29.999999999999996
10,3,0.75,0.2,0.5,0.1,0.3,36.6
10,3,0.75,0.45,0.5,0.1,0.3,32.1
10,3,0.75,0.7,0.5,0.1,0.3,27.599999999999998
10,3,0.75,0.9,0.5,0.1,0.3,24.0
10,3,0.9,0.2,0.5,0.1,0.3,33.0
10,3,0.9,0.45,0.5,0.1,0.3,28.5
10,3,0.9,0.7,0.5,0.1,0.3,24.0
10,3,0.9,0.9,0.5,0.1,0.3,20.4
10,4,0.25,0.2,0.0,0.2,0.4,41.2
10,4,0.25,0.45,0.0,0.2,0.4,36.7
10,4,0.25,0.7,0.0,0.2,0.4,32.2
10,4,0.25,0.9,0.0,0.2,0.4,28.6
10,4,0.5,0.2,0.0,0.2,0.4,35.2
10,4,0.5,0.45,0.0,0.2,0.4,30.7
10,4,0.5,0.7,0.0,0.2,0.4,26.2
10,4,0.5,0.9,0.0,0.2,0.4,22.599999999999998
10,4,0.75,0.2,0.0,0.2,0.4,29.2
10,4,0.75,0.45,0.0,0.2,0.4,24.7
10,4,0.75,0.7,0.0,0.2,0.4,20.2
10,4,0.75,0.9,0.0,0.2,0.4,16.6
10,4,0.9,0.2,0.0,0.2,0.4,25.6
10,4,0.9,0.45,0.0,0.2,0.4,21.1
10,4,0.9,0.7,0.0,0.2,0.4,16.6
10,4,0.9,0.9,0.0,0.2,0.4,13.0
10,5,0.25,0.2,0.5,0.3,0.0,44.8
10,5,0.25,0.45,0.5,0.3,0.0,40.3
10,5,0.25,0.7,0.5,0.3,0.0,35.8
10,5,0.25,0.9,0.5,0.3,0.0,32.2
10,5,0.5,0.2,0.5,0.3,0.0,38.8
10,5,0.5,0.45,0.5,0.3,0.0,34.3
10,5,0.5,0.7,0.5,0.3,0.0,29.799999999999997
10,5,0.5,0.9,0.5,0.3,0.0,26.199999999999996
10,5,0.75,0.2,0.5,0.3,0.0,32.8
10,5,0.75,0.45,0.5,0.3,0.0,28.299999999999997
10,5,0.75,0.7,0.5,0.3,0.0,23.799999999999997
10,5,0.75,0.9,0.5,0.3,0.0,20.2
10,5,0.9,0.2,0.5,0.3,0.0,29.2
10,5,0.9,0.45,0.5,0.3,0.0,24.7
10,5,0.9,0.7,0.5,0.3,0.0,20.2
10,5,0.9,0.9,0.5,0.3,0.0,16.599999999999998
10,6,0.25,0.2,0.0,0.0,0.1,34.199999999999996
10,6,0.25,0.45,0.0,0.0,0.1,29.7
10,6,0.25,0.7,0.0,0.0,0.1,25.2
10,6,0.25,0.9,0.0,0.0,0.1,21.6
10,6,0.5,0.2,0.0,0.0,0.1,28.2
10,6,0.5,0.45,0.0,0.0,0.1,23.7
10,6,0.5,0.7,0.0,0.0,0.1,19.2
10,6,0.5,0.9,0.0,0.0,0.1,15.6
10,6,0.75,0.2,0.0,0.0,0.1,22.2
10,6,0.75,0.45,0.0,0.0,0.1,17.7
10,6,0.75,0.7,0.0,0.0,0.1,13.200000000000001
10,6,0.75,0.9,0.0,0.0,0.1,9.6
10,6,0.9,0.2,0.0,0.0,0.1,18.6
10,6,0.9,0.45,0.0,0.0,0.1,14.100000000000001
10,6,0.9,0.7,0.0,0.0,0.1,9.6
10,6,0.9,0.9,0.0,0.0,0.1,5.999999999999999
11,0,0.25,0.2,0.3,0.3,0.2,44.4
11,0,0.25,0.45,0.3,0.3,0.2,39.9
11,0,0.25,0.7,0.3,0.3,0.2,35.4
11,0,0.25,0.9,0.3,0.3,0.2,31.8
11,0,0.5,0.2,0.3,0.3,0.2,38.4
11,0,0.5,0.45,0.3,0.3,0.2,33.9
11,0,0.5,0.7,0.3,0.3,0.2,29.4
11,0,0.5,0.9,0.3,0.3,0.2,25.799999999999997
11,0,0.75,0.2,0.3,0.3,0.2,32.4
11,0,0.75,0.45,0.3,0.3,0.2,27.9
11,0,0.75,0.7,0.3,0.3,0.2,23.4
11,0,0.75,0.9,0.3,0.3,0.2,19.8
11,0,0.9,0.2,0.3,0.3,0.2,28.8
11,0,0.9,0.45,0.3,0.3,0.2,24.3
11,0,0.9,0.7,0.3,0.3,0.2,19.8
11,0,0.9,0.9,0.3,0.3,0.2,16.2
11,1,0.25,0.2,0.8,0.0,0.3,53.8
11,1,0.25,0.45,0.8,0.0,0.3,49.3
11,1,0.25,0.7,0.8,0.0,0.3,44.8
11,1,0.25,0.9,0.8,0.0,0.3,41.199999999999996
11,1,0.5,0.2,0.8,0.0,0.3,47.8
11,1,0.5,0.45,0.8,0.0,0.3,43.3
11,1,0.5,0.7,0.8,0.0,0.3,38.8
11,1,0.5,0.9,0.8,0.0,0.3,35.199999999999996
11,1,0.75,0.2,0.8,0.0,0.3,41.8
11,1,0.75,0.45,0.8,0.0,0.3,37.3
11,1,0.75,0.7,0.8,0.0,0.3,32.8
11,1,0.75,0.9,0.8,0.0,0.3,29.2
11,1,0.9,0.2,0.8,0.0,0.3,38.199999999999996
11,1,0.9,0.45,0.8,0.0,0.3,33.7
11,1,0.9,0.7,0.8,0.0,0.3,29.2
11,1,0.9,0.9,0.8,0.0,0.3,25.599999999999998
11,2,0.25,0.2,0.3,0.1,0.4,46.4
11,2,0.25,0.45,0.3,0.1,0.4,41.9
11,2,0.25,0.7,0.3,0.1,0.4,37.4
11,2,0.25,0.9,0.3,0.1,0.4,33.800000000000004
11,2,0.5,0.2,0.3,0.1,0.4,40.4
11,2,0.5,0.45,0.3,0.1,0.4,35.9
11,2,0.5,0.7,0.3,0.1,0.4,31.4
11,2,0.5,0.9,0.3,0.1,0.4,27.799999999999997
11,2,0.75,0.2,0.3,0.1,0.4,34.4
11,2,0.75,0.45,0.3,0.1,0.4,29.9
11,2,0.75,0.7,0.3,0.1,0.4,25.4
11,2,0.75,0.9,0.3,0.1,0.4,21.8
11,2,0.9,0.2,0.3,0.1,0.4,30.8
11,2,0.9,0.45,0.3,0.1,0.4,26.3
11,2,0.9,0.7,0.3,0.1,0.4,21.8
11,2,0.9,0.9,0.3,0.1,0.4,18.2
11,3,0.25,0.2,0.8,0.2,0.0,50.0
11,3,0.25,0.45,0.8,0.2,0.0,45.5
11,3,0.25,0.7,0.8,0.2,0.0,41.0
11,3,0.25,0.9,0.8,0.2,0.0,37.4
11,3,0.5,0.2,0.8,0.2,0.0,44.0
11,3,0.5,0.45,0.8,0.2,0.0,39.5
11,3,0.5,0.7,0.8,0.2,0.0,35.0
11,3,0.5,0.9,0.8,0.2,0.0,31.4
11,3,0.75,0.2,0.8,0.2,0.0,38.0
11,3,0.75,0.45,0.8,0.2,0.0,33.5
11,3,0.75,0.7,0.8,0.2,0.0,29.0
11,3,0.75,0.9,0.8,0.2,0.0,25.400000000000002
11,3,0.9,0.2,0.8,0.2,0.0,34.4
11,3,0.9,0.45,0.8,0.2,0.0,29.900000000000002
11,3,0.9,0.7,0.8,0.2,0.0,25.400000000000002
11,3,0.9,0.9,0.8,0.2,0.0,21.8
11,4,0.25,0.2,0.3,0.3,0.1,42.599999999999994
11,4,0.25,0.45,0.3,0.3,0.1,38.099999999999994
11,4,0.25,0.7,0.3,0.3,0.1,33.599999999999994
11,4,0.25,0.9,0.3,0.3,0.1,30.0
11,4,0.5,0.2,0.3,0.3,0.1,36.599999999999994
11,4,0.5,0.45,0.3,0.3,0.1,32.099999999999994
11,4,0.5,0.7,0.3,0.3,0.1,27.599999999999998
11,4,0.5,0.9,0.3,0.3,0.1,23.999999999999996
11,4,0.75,0.2,0.3,0.3,0.1,30.599999999999998
11,4,0.75,0.45,0.3,0.3,0.1,26.099999999999998
11,4,0.75,0.7,0.3,0.3,0.1,21.599999999999998
11,4,0.75,0.9,0.3,0.3,0.1,18.0
11,4,0.9,0.2,0.3,0.3,0.1,27.0
11,4,0.9,0.45,0.3,0.3,0.1,22.5
11,4,0.9,0.7,0.3,0.3,0.1,18.0
11,4,0.9,0.9,0.3,0.3,0.1,14.4
11,5,0.25,0.2,0.8,0.0,0.2,52.0
11,5,0.25,0.45,0.8,0.0,0.2,47.5
11,5,0.25,0.7,0.8,0.0,0.2,43.0
11,5,0.25,0.9,0.8,0.0,0.2,39.4
11,5,0.5,0.2,0.8,0.0,0.2,46.0
11,5,0.5,0.45,0.8,0.0,0.2,41.5
11,5,0.5,0.7,0.8,0.0,0.2,37.0
11,5,0.5,0.9,0.8,0.0,0.2,33.4
11,5,0.75,0.2,0.8,0.0,0.2,40.0
11,5,0.75,0.45,0.8,0.0,0.2,35.5
11,5,0.75,0.7,0.8,0.0,0.2,31.0
11,5,0.75,0.9,0.8,0.0,0.2,27.400000000000002
11,5,0.9,0.2,0.8,0.0,0.2,36.4
11,5,0.9,0.45,0.8,0.0,0.2,31.900000000000002
11,5,0.9,0.7,0.8,0.0,0.2,27.400000000000002
11,5,0.9,0.9,0.8,0.0,0.2,23.8
11,6,0.25,0.2,0.3,0.1,0.3,44.599999999999994
11,6,0.25,0.45,0.3,0.1,0.3,40.099999999999994
11,6,0.25,0.7,0.3,0.1,0.3,35.6
11,6,0.25,0.9,0.3,0.1,0.3,32.0
11,6,0.5,0.2,0.3,0.1,0.3,38.599999999999994
11,6,0.5,0.45,0.3,0.1,0.3,34.1
11,6,0.5,0.7,0.3,0.1,0.3,29.599999999999998
11,6,0.5,0.9,0.3,0.1,0.3,25.999999999999996
11,6,0.75,0.2,0.3,0.1,0.3,32.6
11,6,0.75,0.45,0.3,0.1,0.3,28.099999999999998
11,6,0.75,0.7,0.3,0.1,0.3,23.599999999999998
11,6,0.75,0.9,0.3,0.1,0.3,20.0
11,6,0.9,0.2,0.3,0.1,0.3,29.0
11,6,0.9,0.45,0.3,0.1,0.3,24.5
11,6,0.9,0.7,0.3,0.1,0.3,20.0
11,6,0.9,0.9,0.3,0.1,0.3,16.4
12,0,0.25,0.2,0.6,0.0,0.4,51.6
12,0,0.25,0.45,0.6,0.0,0.4,47.1
12,0,0.25,0.7,0.6,0.0,0.4,42.6
12,0,0.25,0.9,0.6,0.0,0.4,39.0
12,0,0.5,0.2,0.6,0.0,0.4,45.6
12,0,0.5,0.45,0.6,0.0,0.4,41.1
12,0,0.5,0.7,0.6,0.0,0.4,36.6
12,0,0.5,0.9,0.6,0.0,0.4,33.0
12,0,0.75,0.2,0.6,0.0,0.4,39.6
12,0,0.75,0.45,0.6,0.0,0.4,35.1
12,0,0.75,0.7,0.6,0.0,0.4,30.599999999999998
12,0,0.75,0.9,0.6,0.0,0.4,27.0
12,0,0.9,0.2,0.6,0.0,0.4,36.0
12,0,0.9,0.45,0.6,0.0,0.4,31.5
12,0,0.9,0.7,0.6,0.0,0.4,27.0
12,0,0.9,0.9,0.6,0.0,0.4,23.4
12,1,0.25,0.2,0.1,0.1,0.0,35.199999999999996
12,1,0.25,0.45,0.1,0.1,0.0,30.7
12,1,0.25,0.7,0.1,0.1,0.0,26.2
12,1,0.25,0.9,0.1,0.1,0.0,22.6
12,1,0.5,0.2,0.1,0.1,0.0,29.2
12,1,0.5,0.45,0.1,0.1,0.0,24.7
12,1,0.5,0.7,0.1,0.1,0.0,20.2
12,1,0.5,0.9,0.1,0.1,0.0,16.599999999999998
12,1,0.75,0.2,0.1,0.1,0.0,23.2
12,1,0.75,0.45,0.1,0.1,0.0,18.7
12,1,0.75,0.7,0.1,0.1,0.0,14.200000000000001
12,1,0.75,0.9,0.1,0.1,0.0,10.600000000000001
12,1,0.9,0.2,0.1,0.1,0.0,19.6
12,1,0.9,0.45,0.1,0.1,0.0,15.100000000000001
12,1,0.9,0.7,0.1,0.1,0.0,10.600000000000001
12,1,0.9,0.9,0.1,0.1,0.0,6.999999999999999
12,2,0.25,0.2,0.6,0.2,0.1,47.8
12,2,0.25,0.45,0.6,0.2,0.1,43.3
12,2,0.25,0.7,0.6,0.2,0.1,38.8
12,2,0.25,0.9,0.6,0.2,0.1,35.199999999999996
12,2,0.5,0.2,0.6,0.2,0.1,41.8
12,2,0.5,0.45,0.6,0.2,0.1,37.3
12,2,0.5,0.7,0.6,0.2,0.1,32.8
12,2,0.5,0.9,0.6,0.2,0.1,29.2
12,2,0.75,0.2,0.6,0.2,0.1,35.8
12,2,0.75,0.45,0.6,0.2,0.1,31.3
12,2,0.75,0.7,0.6,0.2,0.1,26.8
12,2,0.75,0.9,0.6,0.2,0.1,23.200000000000003
12,2,0.9,0.2,0.6,0.2,0.1,32.2
12,2,0.9,0.45,0.6,0.2,0.1,27.700000000000003
12,2,0.9,0.7,0.6,0.2,0.1,23.200000000000003
12,2,0.9,0.9,0.6,0.2,0.1,19.6
12,3,0.25,0.2,0.1,0.3,0.2,40.4
12,3,0.25,0.45,0.1,0.3,0.2,35.9
12,3,0.25,0.7,0.1,0.3,0.2,31.4
12,3,0.25,0.9,0.1,0.3,0.2,27.8
12,3,0.5,0.2,0.1,0.3,0.2,34.4
12,3,0.5,0.45,0.1,0.3,0.2,29.9
12,3,0.5,0.7,0.1,0.3,0.2,25.4
12,3,0.5,0.9,0.1,0.3,0.2,21.8
12,3,0.75,0.2,0.1,0.3,0.2,28.4
12,3,0.75,0.45,0.1,0.3,0.2,23.9
12,3,0.75,0.7,0.1,0.3,0.2,19.400000000000002
12,3,0.75,0.9,0.1,0.3,0.2,15.8
12,3,0.9,0.2,0.1,0.3,0.2,24.8
12,3,0.9,0.45,0.1,0.3,0.2,20.3
12,3,0.9,0.7,0.1,0.3,0.2,15.8
12,3,0.9,0.9,0.1,0.3,0.2,12.2
12,4,0.25,0.2,0.6,0.0,0.3,49.8
12,4,0.25,0.45,0.6,0.0,0.3,45.3
12,4,0.25,0.7,0.6,0.0,0.3,40.8
12,4,0.25,0.9,0.6,0.0,0.3,37.2
12,4,0.5,0.2,0.6,0.0,0.3,43.8
12,4,0.5,0.45,0.6,0.0,0.3,39.3
12,4,0.5,0.7,0.6,0.0,0.3,34.8
12,4,0.5,0.9,0.6,0.0,0.3,31.199999999999996
12,4,0.75,0.2,0.6,0.0,0.3,37.8
12,4,0.75,0.45,0.6,0.0,0.3,33.3
12,4,0.75,0.7,0.6,0.0,0.3,28.799999999999997
12,4,0.75,0.9,0.6,0.0,0.3,25.2
12,4,0.9,0.2,0.6,0.0,0.3,34.2
12,4,0.9,0.45,0.6,0.0,0.3,29.7
12,4,0.9,0.7,0.6,0.0,0.3,25.2
12,4,0.9,0.9,0.6,0.0,0.3,21.599999999999998
12,5,0.25,0.2,0.1,0.1,0.4,42.4
12,5,0.25,0.45,0.1,0.1,0.4,37.9
